repeat,scenario,cadence_seconds,phase_seconds,evaluator_tier,evaluation_scope,expected_class_set,observed_verdict,observed_class,observed_class_set,undecidable_components,detection_rate_hit,first_priority_correct,classification_correct,hamming_loss,polls,injection_started_utc,onset_observed_utc,actuation_seconds,ddl_seconds,end_to_end_seconds,tte_seconds,evidence_semantics
7,S8,0.5,0.206021288084636,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:05:26.354260+00:00,2026-08-08T00:05:26.374209+00:00,0.019949333276599646,0.3796990420669317,0.39964837534353137,0.37975504202768207,minimal synchronous verdict bundle
7,S8,2.0,1.7049531109226659,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:05:26.354260+00:00,2026-08-08T00:05:26.374209+00:00,0.019949333276599646,1.898227458819747,1.9181767920963466,1.8982954998500645,minimal synchronous verdict bundle
7,S8,10.0,8.63177633549353,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:05:26.354260+00:00,2026-08-08T00:05:26.374209+00:00,0.019949333276599646,8.890057459007949,8.910006792284548,8.89014312485233,minimal synchronous verdict bundle
7,S9,0.5,0.3612542938129727,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:05:38.338344+00:00,2026-08-08T00:05:38.352085+00:00,0.013742041774094105,0.479351167101413,0.4930932088755071,0.4794031251221895,minimal synchronous verdict bundle
7,S9,2.0,0.9097275577185722,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:05:38.338344+00:00,2026-08-08T00:05:38.352085+00:00,0.013742041774094105,1.1624281252734363,1.1761701670475304,1.1624872921966016,minimal synchronous verdict bundle
7,S9,10.0,8.73411519808251,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:05:38.338344+00:00,2026-08-08T00:05:38.352085+00:00,0.013742041774094105,8.968838417436928,8.982580459211022,8.968938000034541,minimal synchronous verdict bundle
8,S1,0.5,0.17997585845990455,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:08:28.399893+00:00,2026-08-08T00:08:28.457076+00:00,0.05718412483111024,0.3719419580884278,0.429126082919538,0.37198379123583436,minimal synchronous verdict bundle
8,S1,2.0,0.3839612373071344,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:08:28.399893+00:00,2026-08-08T00:08:28.457076+00:00,0.05718412483111024,0.5417974581941962,0.5989815830253065,0.5418331660330296,minimal synchronous verdict bundle
8,S1,10.0,2.107522151390686,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:08:28.399893+00:00,2026-08-08T00:08:28.457076+00:00,0.05718412483111024,2.3415007079020143,2.3986848327331245,2.341548791155219,minimal synchronous verdict bundle
8,S2,0.5,0.0991939761774509,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:08:33.307394+00:00,2026-08-08T00:08:36.001418+00:00,2.6939674173481762,0.3776315408758819,3.071598958224058,0.3776820828206837,minimal synchronous verdict bundle
8,S2,2.0,1.613626738284456,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:08:33.307394+00:00,2026-08-08T00:08:36.001418+00:00,2.6939674173481762,1.805804125033319,4.499771542381495,1.8058473747223616,minimal synchronous verdict bundle
8,S2,10.0,0.5426336091851147,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:08:33.307394+00:00,2026-08-08T00:08:36.001418+00:00,2.6939674173481762,0.7572668748907745,3.4512342922389507,0.7573153330013156,minimal synchronous verdict bundle
8,S3,0.5,0.40679381371972984,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,20,2026-08-08T00:06:53.732840+00:00,2026-08-08T00:06:53.863508+00:00,0.1306778327561915,10.083563208114356,10.214241040870547,10.083633957896382,minimal synchronous verdict bundle
8,S3,2.0,1.1178681315401389,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,6,2026-08-08T00:06:53.732840+00:00,2026-08-08T00:06:53.863508+00:00,0.1306778327561915,11.359142958186567,11.489820790942758,11.359184083063155,minimal synchronous verdict bundle
8,S3,10.0,4.892388890123144,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,2,2026-08-08T00:06:53.732840+00:00,2026-08-08T00:06:53.863508+00:00,0.1306778327561915,15.073303167242557,15.203980999998748,15.07334504229948,minimal synchronous verdict bundle
8,S4,0.5,0.23996123766197136,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:07:36.200972+00:00,2026-08-08T00:07:37.716101+00:00,1.5151092908345163,0.40266654221341014,1.9177758330479264,0.4027044172398746,minimal synchronous verdict bundle
8,S4,2.0,1.0136395473347866,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:07:36.200972+00:00,2026-08-08T00:07:37.716101+00:00,1.5151092908345163,1.2084494167938828,2.723558707628399,1.2084975838661194,minimal synchronous verdict bundle
8,S4,10.0,2.8617981878712495,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:07:36.200972+00:00,2026-08-08T00:07:37.716101+00:00,1.5151092908345163,3.0962845841422677,4.611393874976784,3.096327334176749,minimal synchronous verdict bundle
8,S5,0.5,0.04514640122533403,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:07:43.887212+00:00,2026-08-08T00:07:43.947384+00:00,0.0601754579693079,0.21328708389773965,0.27346254186704755,0.2133354591205716,minimal synchronous verdict bundle
8,S5,2.0,1.3418105056261942,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:07:43.887212+00:00,2026-08-08T00:07:43.947384+00:00,0.0601754579693079,1.5681930421851575,1.6283685001544654,1.5682500000111759,minimal synchronous verdict bundle
8,S5,10.0,7.7694127107611255,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:07:43.887212+00:00,2026-08-08T00:07:43.947384+00:00,0.0601754579693079,8.003502374980599,8.063677832949907,8.003548209089786,minimal synchronous verdict bundle
8,S6,0.5,0.3332527758701754,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:07:54.949103+00:00,2026-08-08T00:08:05.019094+00:00,10.069812917150557,0.5857605831697583,10.655573500320315,0.5858034999109805,minimal synchronous verdict bundle
8,S6,2.0,0.17153592776031412,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:07:54.949103+00:00,2026-08-08T00:08:05.019094+00:00,10.069812917150557,0.3646049159578979,10.434417833108455,0.3646720410324633,minimal synchronous verdict bundle
8,S6,10.0,7.825950770236055,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:07:54.949103+00:00,2026-08-08T00:08:05.019094+00:00,10.069812917150557,8.134170125238597,18.203983042389154,8.13421900011599,minimal synchronous verdict bundle
8,S7,0.5,0.42591681024918676,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:08:21.467406+00:00,2026-08-08T00:08:21.504760+00:00,0.037358750123530626,0.6092664999887347,0.6466252501122653,0.6096166665665805,minimal synchronous verdict bundle
8,S7,2.0,0.983802613781249,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:08:21.467406+00:00,2026-08-08T00:08:21.504760+00:00,0.037358750123530626,1.1685550417751074,1.205913791898638,1.1686227917671204,minimal synchronous verdict bundle
8,S7,10.0,3.79654539643811,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:08:21.467406+00:00,2026-08-08T00:08:21.504760+00:00,0.037358750123530626,4.022884791716933,4.060243541840464,4.022927249781787,minimal synchronous verdict bundle
8,S8,0.5,0.21433924474695842,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:07:20.359128+00:00,2026-08-08T00:07:20.395673+00:00,0.036550875287503004,0.40466216672211885,0.44121304200962186,0.40473224967718124,minimal synchronous verdict bundle
8,S8,2.0,1.7169534361257743,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:07:20.359128+00:00,2026-08-08T00:07:20.395673+00:00,0.036550875287503004,1.9919857499189675,2.0285366252064705,1.992025832645595,minimal synchronous verdict bundle
8,S8,10.0,6.076329242582855,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:07:20.359128+00:00,2026-08-08T00:07:20.395673+00:00,0.036550875287503004,6.291896207723767,6.32844708301127,6.291967749595642,minimal synchronous verdict bundle
8,S9,0.5,0.1953234412823488,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:07:29.925505+00:00,2026-08-08T00:07:29.937836+00:00,0.012331583071500063,0.3216281672939658,0.3339597503654659,0.32167450012639165,minimal synchronous verdict bundle
8,S9,2.0,1.8883981081516408,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:07:29.925505+00:00,2026-08-08T00:07:29.937836+00:00,0.012331583071500063,2.021735083311796,2.0340666663832963,2.0217801672406495,minimal synchronous verdict bundle
8,S9,10.0,3.2659813721790343,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:07:29.925505+00:00,2026-08-08T00:07:29.937836+00:00,0.012331583071500063,3.4018920003436506,3.4142235834151506,3.401931833010167,minimal synchronous verdict bundle
9,S1,0.5,0.23399680855119637,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:09:06.505230+00:00,2026-08-08T00:09:06.554617+00:00,0.049386917147785425,0.40397770795971155,0.453364625107497,0.4040222908370197,minimal synchronous verdict bundle
9,S1,2.0,1.4378446028315048,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:09:06.505230+00:00,2026-08-08T00:09:06.554617+00:00,0.049386917147785425,1.6651104157790542,1.7144973329268396,1.6651625828817487,minimal synchronous verdict bundle
9,S1,10.0,7.536398796721777,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:09:06.505230+00:00,2026-08-08T00:09:06.554617+00:00,0.049386917147785425,7.759433624800295,7.80882054194808,7.759492707904428,minimal synchronous verdict bundle
9,S2,0.5,0.22550971026405825,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:08:49.137764+00:00,2026-08-08T00:08:52.000374+00:00,2.862555082887411,0.47502616699784994,3.337581249885261,0.4750842498615384,minimal synchronous verdict bundle
9,S2,2.0,1.6000935956740419,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:08:49.137764+00:00,2026-08-08T00:08:52.000374+00:00,2.862555082887411,1.7738375840708613,4.6363926669582725,1.7739330837503076,minimal synchronous verdict bundle
9,S2,10.0,1.2673591166119702,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:08:49.137764+00:00,2026-08-08T00:08:52.000374+00:00,2.862555082887411,1.4451449997723103,4.307700082659721,1.445190291851759,minimal synchronous verdict bundle
9,S3,0.5,0.11797434542144969,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,19,2026-08-08T00:09:17.376096+00:00,2026-08-08T00:09:17.491420+00:00,0.1153220422565937,9.289984832983464,9.405306875240058,9.290079624857754,minimal synchronous verdict bundle
9,S3,2.0,0.22835746814128988,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,6,2026-08-08T00:09:17.376096+00:00,2026-08-08T00:09:17.491420+00:00,0.1153220422565937,10.402651082724333,10.517973124980927,10.402698707766831,minimal synchronous verdict bundle
9,S3,10.0,4.373863945299055,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,2,2026-08-08T00:09:17.376096+00:00,2026-08-08T00:09:17.491420+00:00,0.1153220422565937,14.612647665664554,14.727969707921147,14.612715790979564,minimal synchronous verdict bundle
9,S4,0.5,0.26558810615703354,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:09:43.630688+00:00,2026-08-08T00:09:45.391715+00:00,1.7610192499123514,0.43576400028541684,2.196783250197768,0.435830167029053,minimal synchronous verdict bundle
9,S4,2.0,1.3112664450518818,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:09:43.630688+00:00,2026-08-08T00:09:45.391715+00:00,1.7610192499123514,1.48753875028342,3.2485580001957715,1.4875818332657218,minimal synchronous verdict bundle
9,S4,10.0,6.794234071376263,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:09:43.630688+00:00,2026-08-08T00:09:45.391715+00:00,1.7610192499123514,7.097111375071108,8.85813062498346,7.0971662499941885,minimal synchronous verdict bundle
9,S5,0.5,0.31162291865232133,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:08:56.591486+00:00,2026-08-08T00:08:56.608669+00:00,0.01718591572716832,0.5383451669476926,0.555531082674861,0.5383967920206487,minimal synchronous verdict bundle
9,S5,2.0,0.6568414292632809,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:08:56.591486+00:00,2026-08-08T00:08:56.608669+00:00,0.01718591572716832,0.9119430002756417,0.92912891600281,0.9119886672124267,minimal synchronous verdict bundle
9,S5,10.0,6.558485790081869,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:08:56.591486+00:00,2026-08-08T00:08:56.608669+00:00,0.01718591572716832,6.792338542174548,6.809524457901716,6.792404209263623,minimal synchronous verdict bundle
9,S6,0.5,0.33437712942584885,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:10:04.231109+00:00,2026-08-08T00:10:14.294346+00:00,10.063135041389614,0.525972374714911,10.589107416104525,0.5260354997590184,minimal synchronous verdict bundle
9,S6,2.0,1.8040327501172981,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:10:04.231109+00:00,2026-08-08T00:10:14.294346+00:00,10.063135041389614,1.9944571247324347,12.057592166122049,1.9945036247372627,minimal synchronous verdict bundle
9,S6,10.0,3.7541826951804924,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:10:04.231109+00:00,2026-08-08T00:10:14.294346+00:00,10.063135041389614,3.9571445835754275,14.020279624965042,3.957196708768606,minimal synchronous verdict bundle
9,S7,0.5,0.2937605379692363,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:09:55.389133+00:00,2026-08-08T00:09:55.419230+00:00,0.030096334405243397,0.4776977077126503,0.5077940421178937,0.47774445777758956,minimal synchronous verdict bundle
9,S7,2.0,1.9069264905706502,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:09:55.389133+00:00,2026-08-08T00:09:55.419230+00:00,0.030096334405243397,2.144681957550347,2.1747782919555902,2.1447269995696843,minimal synchronous verdict bundle
9,S7,10.0,5.8257247561970225,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:09:55.389133+00:00,2026-08-08T00:09:55.419230+00:00,0.030096334405243397,6.017550915945321,6.047647250350565,6.017629749607295,minimal synchronous verdict bundle
9,S8,0.5,0.23771187791627224,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:10:28.286503+00:00,2026-08-08T00:10:28.312057+00:00,0.025566416326910257,0.47493474977090955,0.5005011660978198,0.4750196668319404,minimal synchronous verdict bundle
9,S8,2.0,1.5881284550850003,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:10:28.286503+00:00,2026-08-08T00:10:28.312057+00:00,0.025566416326910257,1.786795999854803,1.8123624161817133,1.7868370837531984,minimal synchronous verdict bundle
9,S8,10.0,1.1221116203060466,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:10:28.286503+00:00,2026-08-08T00:10:28.312057+00:00,0.025566416326910257,1.3757460000924766,1.4013124164193869,1.3757970840670168,minimal synchronous verdict bundle
9,S9,0.5,0.10621058135186567,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:08:40.417284+00:00,2026-08-08T00:08:40.436416+00:00,0.0191253749653697,0.23103029187768698,0.2501556668430567,0.23107154201716185,minimal synchronous verdict bundle
9,S9,2.0,0.6943887358470653,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:08:40.417284+00:00,2026-08-08T00:08:40.436416+00:00,0.0191253749653697,0.8909656247124076,0.9100909996777773,0.8910884996876121,minimal synchronous verdict bundle
9,S9,10.0,5.738383000144377,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:08:40.417284+00:00,2026-08-08T00:08:40.436416+00:00,0.0191253749653697,5.9094651667401195,5.928590541705489,5.909532999619842,minimal synchronous verdict bundle
10,S1,0.5,0.4513445768525224,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:12:23.319751+00:00,2026-08-08T00:12:23.368135+00:00,0.048392083030194044,0.6626057922840118,0.7109978753142059,0.6626766668632627,minimal synchronous verdict bundle
10,S1,2.0,1.4195598956243867,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:12:23.319751+00:00,2026-08-08T00:12:23.368135+00:00,0.048392083030194044,1.6035128338262439,1.651904916856438,1.6035618749447167,minimal synchronous verdict bundle
10,S1,10.0,2.7447096225600633,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:12:23.319751+00:00,2026-08-08T00:12:23.368135+00:00,0.048392083030194044,2.9216074999421835,2.9699995829723775,2.921648125164211,minimal synchronous verdict bundle
10,S2,0.5,0.18769476579081595,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:11:11.614818+00:00,2026-08-08T00:11:13.914405+00:00,2.3902168748900294,0.3637584582902491,2.7539753331802785,0.3638060409575701,minimal synchronous verdict bundle
10,S2,2.0,0.004931660772752089,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:11:11.614818+00:00,2026-08-08T00:11:13.914405+00:00,2.3902168748900294,0.17547187488526106,2.5656887497752905,0.1755373328924179,minimal synchronous verdict bundle
10,S2,10.0,1.8711324853106093,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:11:11.614818+00:00,2026-08-08T00:11:13.914405+00:00,2.3902168748900294,2.1877448330633342,4.577961707953364,2.1877959580160677,minimal synchronous verdict bundle
10,S3,0.5,0.2381925550757516,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,10,2026-08-08T00:10:47.452688+00:00,2026-08-08T00:10:47.572839+00:00,0.12014974979683757,4.961969166062772,5.08211891585961,4.962036000099033,minimal synchronous verdict bundle
10,S3,2.0,1.7105394495401118,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,3,2026-08-08T00:10:47.452688+00:00,2026-08-08T00:10:47.572839+00:00,0.12014974979683757,5.916588915977627,6.036738665774465,5.9166331249289215,minimal synchronous verdict bundle
10,S3,10.0,2.1798286292029054,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,2,2026-08-08T00:10:47.452688+00:00,2026-08-08T00:10:47.572839+00:00,0.12014974979683757,12.42831112490967,12.548460874706507,12.428376249969006,minimal synchronous verdict bundle
10,S4,0.5,0.21827701553073547,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:10:33.066981+00:00,2026-08-08T00:10:34.680553+00:00,1.61355320783332,0.4407031671144068,2.0542563749477267,0.44074508314952254,minimal synchronous verdict bundle
10,S4,2.0,0.04997839578770713,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:10:33.066981+00:00,2026-08-08T00:10:34.680553+00:00,1.61355320783332,0.2856493331491947,1.8992025409825146,0.28569870814681053,minimal synchronous verdict bundle
10,S4,10.0,3.8864642994558007,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:10:33.066981+00:00,2026-08-08T00:10:34.680553+00:00,1.61355320783332,4.129417832940817,5.742971040774137,4.129490208346397,minimal synchronous verdict bundle
10,S5,0.5,0.37967557065715923,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:10:42.034329+00:00,2026-08-08T00:10:42.054753+00:00,0.020422459114342928,0.5971948327496648,0.6176172918640077,0.5972490408457816,minimal synchronous verdict bundle
10,S5,2.0,0.42179354372422817,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:10:42.034329+00:00,2026-08-08T00:10:42.054753+00:00,0.020422459114342928,0.7557353749871254,0.7761578341014683,0.7557781659998,minimal synchronous verdict bundle
10,S5,10.0,2.2908323196649247,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:10:42.034329+00:00,2026-08-08T00:10:42.054753+00:00,0.020422459114342928,2.5088996249251068,2.5293220840394497,2.5089632906019688,minimal synchronous verdict bundle
10,S6,0.5,0.2175940758100754,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:11:58.024136+00:00,2026-08-08T00:12:07.219639+00:00,9.195658208336681,0.413887791801244,9.609546000137925,0.4139613746665418,minimal synchronous verdict bundle
10,S6,2.0,1.7026388697397632,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:11:58.024136+00:00,2026-08-08T00:12:07.219639+00:00,9.195658208336681,1.9062583749182522,11.101916583254933,1.9063019170425832,minimal synchronous verdict bundle
10,S6,10.0,6.543032271098539,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:11:58.024136+00:00,2026-08-08T00:12:07.219639+00:00,9.195658208336681,6.7651683748699725,15.960826583206654,6.765223708935082,minimal synchronous verdict bundle
10,S7,0.5,0.06768831137162235,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:11:19.088247+00:00,2026-08-08T00:11:19.117333+00:00,0.029092042241245508,0.2309870827011764,0.2600791249424219,0.2310521248728037,minimal synchronous verdict bundle
10,S7,2.0,1.908868116272843,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:11:19.088247+00:00,2026-08-08T00:11:19.117333+00:00,0.029092042241245508,2.1034891246818006,2.132581166923046,2.1035454999655485,minimal synchronous verdict bundle
10,S7,10.0,9.547823473746416,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:11:19.088247+00:00,2026-08-08T00:11:19.117333+00:00,0.029092042241245508,9.772338499780744,9.80143054202199,9.772383708041161,minimal synchronous verdict bundle
10,S8,0.5,0.24006034296891654,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:11:32.332861+00:00,2026-08-08T00:11:32.361236+00:00,0.028369124978780746,0.4022651659324765,0.43063429091125727,0.4023142079822719,minimal synchronous verdict bundle
10,S8,2.0,0.03213891230753174,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:11:32.332861+00:00,2026-08-08T00:11:32.361236+00:00,0.028369124978780746,0.20095254108309746,0.2293216660618782,0.20108354091644287,minimal synchronous verdict bundle
10,S8,10.0,9.98936904061855,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:11:32.332861+00:00,2026-08-08T00:11:32.361236+00:00,0.028369124978780746,10.302972791250795,10.331341916229576,10.303023749962449,minimal synchronous verdict bundle
10,S9,0.5,0.3306024541952661,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:11:45.686720+00:00,2026-08-08T00:11:45.708121+00:00,0.021402749698609114,0.4645791659131646,0.48598191561177373,0.4646337912417948,minimal synchronous verdict bundle
10,S9,2.0,1.126516402134529,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:11:45.686720+00:00,2026-08-08T00:11:45.708121+00:00,0.021402749698609114,1.3119023749604821,1.3333051246590912,1.3119523753412068,minimal synchronous verdict bundle
10,S9,10.0,8.859433342472729,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:11:45.686720+00:00,2026-08-08T00:11:45.708121+00:00,0.021402749698609114,9.14170283311978,9.163105582818389,9.141770791262388,minimal synchronous verdict bundle
11,S1,0.5,0.23976415603747075,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:12:29.603913+00:00,2026-08-08T00:12:29.649172+00:00,0.0452570840716362,0.5270759160630405,0.5723330001346767,0.5271793748252094,minimal synchronous verdict bundle
11,S1,2.0,1.4056230281869224,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:12:29.603913+00:00,2026-08-08T00:12:29.649172+00:00,0.0452570840716362,1.6243077907711267,1.669564874842763,1.6243622498586774,minimal synchronous verdict bundle
11,S1,10.0,4.2843984200208585,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:12:29.603913+00:00,2026-08-08T00:12:29.649172+00:00,0.0452570840716362,4.507680416107178,4.552937500178814,4.50773466611281,minimal synchronous verdict bundle
11,S2,0.5,0.4200870996425229,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:13:57.934078+00:00,2026-08-08T00:14:00.001327+00:00,2.067237874958664,0.8233734997920692,2.8906113747507334,0.8234147909097373,minimal synchronous verdict bundle
11,S2,2.0,0.39658484340459,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:13:57.934078+00:00,2026-08-08T00:14:00.001327+00:00,2.067237874958664,0.6477409577928483,2.7149788327515125,0.6478067496791482,minimal synchronous verdict bundle
11,S2,10.0,1.6385865636031216,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:13:57.934078+00:00,2026-08-08T00:14:00.001327+00:00,2.067237874958664,1.8712952500209212,3.9385331249795854,1.8713405830785632,minimal synchronous verdict bundle
11,S3,0.5,0.07906123668551923,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,21,2026-08-08T00:12:50.770438+00:00,2026-08-08T00:12:50.923473+00:00,0.1530324169434607,10.2754887919873,10.42852120893076,10.275582625064999,minimal synchronous verdict bundle
