actual_start_mono,adapter_error,cadence_seconds,campaign,class,class_set,completed_mono,components,control,detail,evaluation_seconds,observed_utc,scheduled_mono,scheduler_lag_seconds,sequence,undecidable_components,verdict,window
2720986.2940225,,2.0,transition-20260808T051207Z,,,2720986.585605916,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.29158341605216265,2026-08-08T05:16:13.077372+00:00,2720986.2910929536,0.0029295464046299458,5,,consistent,11
2720988.296060208,,2.0,transition-20260808T051207Z,,,2720988.4994275,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.2033672919496894,2026-08-08T05:16:14.991192+00:00,2720988.2910929536,0.004967254586517811,6,,consistent,11
2720986.375529166,,10.0,transition-20260808T051207Z,,,2720986.646900125,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C5,,0.2713709590025246,2026-08-08T05:16:13.138661+00:00,2720986.3750321926,0.0004969732835888863,1,,consistent,11
2720995.311086875,,0.5,transition-20260808T051207Z,evidence,evidence,2720995.496353791,"{""authorization"":""undecidable"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,artifact lineage unavailable: an active pod lacks a complete ready-container digest set,0.18526691617444158,2026-08-08T05:16:21.988170+00:00,2720995.3064677464,0.0046191285364329815,1,authorization,undecidable,12
2720995.807167416,,0.5,transition-20260808T051207Z,,,2720996.026292458,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2191250422038138,2026-08-08T05:16:22.518114+00:00,2720995.8064677464,0.0006996695883572102,2,,consistent,12
2720996.311517625,,0.5,transition-20260808T051207Z,,,2720996.49600675,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.18448912492021918,2026-08-08T05:16:22.987827+00:00,2720996.3064677464,0.005049878731369972,3,,consistent,12
2720996.806878791,,0.5,transition-20260808T051207Z,,,2720997.000236458,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.19335766695439816,2026-08-08T05:16:23.492058+00:00,2720996.8064677464,0.00041104480624198914,4,,consistent,12
2720997.308067333,,0.5,transition-20260808T051207Z,,,2720997.5082105,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2001431668177247,2026-08-08T05:16:24.000041+00:00,2720997.3064677464,0.0015995865687727928,5,,consistent,12
2720997.811508166,,0.5,transition-20260808T051207Z,,,2720998.034449791,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2229416249319911,2026-08-08T05:16:24.526289+00:00,2720997.8064677464,0.00504041975364089,6,,consistent,12
2720998.308891041,,0.5,transition-20260808T051207Z,,,2720998.540578916,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.23168787499889731,2026-08-08T05:16:25.032416+00:00,2720998.3064677464,0.002423294819891453,7,,consistent,12
2720998.809876125,,0.5,transition-20260808T051207Z,,,2720999.005554375,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.19567824993282557,2026-08-08T05:16:25.497397+00:00,2720998.8064677464,0.003408378455787897,8,,consistent,12
2720999.30813625,,0.5,transition-20260808T051207Z,,,2720999.543150875,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2350146248936653,2026-08-08T05:16:26.034993+00:00,2720999.3064677464,0.0016685035079717636,9,,consistent,12
2720999.806620541,,0.5,transition-20260808T051207Z,,,2721000.025416416,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2187958750873804,2026-08-08T05:16:26.517271+00:00,2720999.8064677464,0.00015279464423656464,10,,consistent,12
2721000.311528291,,0.5,transition-20260808T051207Z,,,2721000.516519833,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.20499154180288315,2026-08-08T05:16:27.008370+00:00,2721000.3064677464,0.005060544703155756,11,,consistent,12
2721000.808188833,,0.5,transition-20260808T051207Z,,,2721001.018864666,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2106758332811296,2026-08-08T05:16:27.510717+00:00,2721000.8064677464,0.0017210864461958408,12,,consistent,12
2721001.311533625,,0.5,transition-20260808T051207Z,,,2721001.527744166,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.21621054131537676,2026-08-08T05:16:28.019600+00:00,2721001.3064677464,0.005065878387540579,13,,consistent,12
2721001.811523625,,0.5,transition-20260808T051207Z,,,2721002.048106708,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.23658308293670416,2026-08-08T05:16:28.539968+00:00,2721001.8064677464,0.0050558787770569324,14,,consistent,12
2721002.308891625,,0.5,transition-20260808T051207Z,,,2721002.634283375,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.3253917498514056,2026-08-08T05:16:29.126149+00:00,2721002.3064677464,0.0024238787591457367,15,,consistent,12
2721002.808382916,,0.5,transition-20260808T051207Z,,,2721002.99749725,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.18911433406174183,2026-08-08T05:16:29.489363+00:00,2721002.8064677464,0.0019151694141328335,16,,consistent,12
2721003.30832875,,0.5,transition-20260808T051207Z,,,2721003.556554458,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.24822570802643895,2026-08-08T05:16:30.048423+00:00,2721003.3064677464,0.0018610036931931973,17,,consistent,12
2721003.809645958,,0.5,transition-20260808T051207Z,,,2721004.036146833,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.22650087531656027,2026-08-08T05:16:30.528023+00:00,2721003.8064677464,0.0031782113946974277,18,,consistent,12
2721004.307365,,0.5,transition-20260808T051207Z,,,2721004.5266445,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.21927950019016862,2026-08-08T05:16:31.018521+00:00,2721004.3064677464,0.0008972533978521824,19,,consistent,12
2721004.807707291,,0.5,transition-20260808T051207Z,,,2721005.021176541,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.21346925012767315,2026-08-08T05:16:31.513060+00:00,2721004.8064677464,0.0012395447120070457,20,,consistent,12
2721005.311568833,,0.5,transition-20260808T051207Z,,,2721005.4970235,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.18545466708019376,2026-08-08T05:16:31.988907+00:00,2721005.3064677464,0.00510108657181263,21,,consistent,12
2721005.806853583,,0.5,transition-20260808T051207Z,,,2721005.993941666,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.18708808301016688,2026-08-08T05:16:32.485829+00:00,2721005.8064677464,0.000385836698114872,22,,consistent,12
2721006.307379166,,0.5,transition-20260808T051207Z,,,2721006.486577458,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.17919829208403826,2026-08-08T05:16:32.978467+00:00,2721006.3064677464,0.0009114197455346584,23,,consistent,12
2721006.807476791,,0.5,transition-20260808T051207Z,,,2721007.006297416,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.19882062496617436,2026-08-08T05:16:33.498189+00:00,2721006.8064677464,0.0010090447030961514,24,,consistent,12
2721007.308910583,,0.5,transition-20260808T051207Z,,,2721007.501356083,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.19244549982249737,2026-08-08T05:16:33.993254+00:00,2721007.3064677464,0.0024428367614746094,25,,consistent,12
2721007.808984125,,0.5,transition-20260808T051207Z,,,2721008.004588708,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.19560458278283477,2026-08-08T05:16:34.496489+00:00,2721007.8064677464,0.0025163786485791206,26,,consistent,12
2720996.514893666,,2.0,transition-20260808T051207Z,,,2720996.684942083,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.17004841705784202,2026-08-08T05:16:23.176772+00:00,2720996.514337172,0.0005564941093325615,1,,consistent,12
2720998.519391958,,2.0,transition-20260808T051207Z,,,2720998.761708833,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2423168746754527,2026-08-08T05:16:25.253548+00:00,2720998.514337172,0.0050547863356769085,2,,consistent,12
2721000.514482958,,2.0,transition-20260808T051207Z,,,2721000.701327375,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.18684441735967994,2026-08-08T05:16:27.193176+00:00,2721000.514337172,0.00014578597620129585,3,,consistent,12
2721002.518543708,,2.0,transition-20260808T051207Z,,,2721002.736168583,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2176248747855425,2026-08-08T05:16:29.228033+00:00,2721002.514337172,0.004206536337733269,4,,consistent,12
2721004.517483333,,2.0,transition-20260808T051207Z,,,2721004.700594541,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.18311120802536607,2026-08-08T05:16:31.192478+00:00,2721004.514337172,0.003146161325275898,5,,consistent,12
2721006.518118458,,2.0,transition-20260808T051207Z,,,2721006.721104458,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.20298600010573864,2026-08-08T05:16:33.212995+00:00,2721006.514337172,0.0037812860682606697,6,,consistent,12
2721000.878862666,,10.0,transition-20260808T051207Z,,,2721001.089103666,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C6,,0.2102410001680255,2026-08-08T05:16:27.580964+00:00,2721000.8764683967,0.002394269220530987,1,,consistent,12
2721013.413186333,,0.5,transition-20260808T051207Z,,,2721013.586467375,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.17328104190528393,2026-08-08T05:16:40.078409+00:00,2721013.408148443,0.0050378902815282345,1,,consistent,13
2721013.909229416,,0.5,transition-20260808T051207Z,,,2721014.257507958,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.34827854204922915,2026-08-08T05:16:40.749456+00:00,2721013.908148443,0.0010809730738401413,2,,consistent,13
2721014.409752875,,0.5,transition-20260808T051207Z,,,2721014.629775208,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.22002233285456896,2026-08-08T05:16:41.121722+00:00,2721014.408148443,0.0016044322401285172,3,,consistent,13
2721014.913631,,0.5,transition-20260808T051207Z,,,2721015.246337208,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.33270620787516236,2026-08-08T05:16:41.738288+00:00,2721014.908148443,0.005482557229697704,4,,consistent,13
2721015.413198833,,0.5,transition-20260808T051207Z,,,2721015.632706041,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.21950720809400082,2026-08-08T05:16:42.124661+00:00,2721015.408148443,0.005050390027463436,5,,consistent,13
2721015.911875791,,0.5,transition-20260808T051207Z,,,2721016.1145735,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.20269770920276642,2026-08-08T05:16:42.606528+00:00,2721015.908148443,0.003727348055690527,6,,consistent,13
2721016.411197083,,0.5,transition-20260808T051207Z,,,2721016.633157041,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.22195995785295963,2026-08-08T05:16:43.125122+00:00,2721016.408148443,0.0030486402101814747,7,,consistent,13
2721016.908314458,,0.5,transition-20260808T051207Z,,,2721017.16914175,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.26082729175686836,2026-08-08T05:16:43.661106+00:00,2721016.908148443,0.00016601523384451866,8,,consistent,13
2721017.408869541,,0.5,transition-20260808T051207Z,,,2721017.648758416,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.2398888752795756,2026-08-08T05:16:44.140726+00:00,2721017.408148443,0.0007210979238152504,9,,consistent,13
2721017.9131945,,0.5,transition-20260808T051207Z,,,2721018.150601416,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.23740691598504782,2026-08-08T05:16:44.642584+00:00,2721017.908148443,0.005046057049185038,10,,consistent,13
2721018.409211041,,0.5,transition-20260808T051207Z,,,2721018.79603075,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.3868197090923786,2026-08-08T05:16:45.288009+00:00,2721018.408148443,0.001062598079442978,11,,consistent,13
2721018.910545625,,0.5,transition-20260808T051207Z,,,2721019.4074485,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.49690287513658404,2026-08-08T05:16:45.899434+00:00,2721018.908148443,0.0023971819318830967,12,,consistent,13
2721019.40830875,,0.5,transition-20260808T051207Z,,,2721019.66854225,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.2602335000410676,2026-08-08T05:16:46.160523+00:00,2721019.408148443,0.0001603071577847004,13,,consistent,13
2721019.910664875,,0.5,transition-20260808T051207Z,,,2721020.319503083,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.4088382078334689,2026-08-08T05:16:46.811490+00:00,2721019.908148443,0.002516432199627161,14,,consistent,13
2721020.411420958,,0.5,transition-20260808T051207Z,,,2721020.638578375,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.2271574167534709,2026-08-08T05:16:47.130569+00:00,2721020.408148443,0.003272515255957842,15,,consistent,13
2721020.910086625,,0.5,transition-20260808T051207Z,,,2721021.2107385,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.3006518753245473,2026-08-08T05:16:47.702741+00:00,2721020.908148443,0.0019381819292902946,16,,consistent,13
2721021.412514916,,0.5,transition-20260808T051207Z,,,2721021.630770958,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.21825604187324643,2026-08-08T05:16:48.122765+00:00,2721021.408148443,0.0043664732947945595,17,,consistent,13
2721021.908535291,,0.5,transition-20260808T051207Z,,,2721022.157740416,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.24920512503013015,2026-08-08T05:16:48.649738+00:00,2721021.908148443,0.0003868481144309044,18,,consistent,13
2721022.409074916,,0.5,transition-20260808T051207Z,,,2721022.690939583,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.2818646668456495,2026-08-08T05:16:49.182943+00:00,2721022.408148443,0.0009264731779694557,19,,consistent,13
2721022.909895,,0.5,transition-20260808T051207Z,,,2721023.122090375,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.21219537500292063,2026-08-08T05:16:49.614095+00:00,2721022.908148443,0.0017465571872889996,20,,consistent,13
2721023.410144958,,0.5,transition-20260808T051207Z,,,2721023.599540958,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.18939600000157952,2026-08-08T05:16:50.091546+00:00,2721023.408148443,0.001996515318751335,21,,consistent,13
2721023.913454791,,0.5,transition-20260808T051207Z,,,2721024.131594041,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.21813924983143806,2026-08-08T05:16:50.623606+00:00,2721023.908148443,0.005306348204612732,22,,consistent,13
2721024.408346625,,0.5,transition-20260808T051207Z,,,2721024.6217155,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.21336887497454882,2026-08-08T05:16:51.113729+00:00,2721024.408148443,0.00019818218424916267,23,,consistent,13
2721024.911214458,,0.5,transition-20260808T051207Z,,,2721025.157959875,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.24674541736021638,2026-08-08T05:16:51.649984+00:00,2721024.908148443,0.003066014964133501,24,,consistent,13
2721013.058476,,2.0,transition-20260808T051207Z,,,2721013.283665791,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.22518979106098413,2026-08-08T05:16:39.775604+00:00,2721013.0558097064,0.002666293643414974,1,,consistent,13
2721015.056643083,,2.0,transition-20260808T051207Z,,,2721015.330630458,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.2739873747341335,2026-08-08T05:16:41.822582+00:00,2721015.0558097064,0.0008333767764270306,2,,consistent,13
2721017.055925958,,2.0,transition-20260808T051207Z,,,2721017.303325083,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.24739912524819374,2026-08-08T05:16:43.795289+00:00,2721017.0558097064,0.00011625140905380249,3,,consistent,13
2721019.057872625,,2.0,transition-20260808T051207Z,,,2721019.518513958,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.46064133290201426,2026-08-08T05:16:46.010501+00:00,2721019.0558097064,0.0020629186183214188,4,,consistent,13
2721021.060491041,,2.0,transition-20260808T051207Z,,,2721021.2791405,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.21864945907145739,2026-08-08T05:16:47.771136+00:00,2721021.0558097064,0.004681334365159273,5,,consistent,13
2721023.060838,,2.0,transition-20260808T051207Z,,,2721023.245732041,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.18489404115825891,2026-08-08T05:16:49.737747+00:00,2721023.0558097064,0.005028293468058109,6,,consistent,13
2721025.057020583,,2.0,transition-20260808T051207Z,,,2721025.265588666,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.20856808265671134,2026-08-08T05:16:51.757611+00:00,2721025.0558097064,0.001210876740515232,7,,consistent,13
2721022.676079041,,10.0,transition-20260808T051207Z,,,2721022.906311208,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C1,,0.230232167057693,2026-08-08T05:16:49.398324+00:00,2721022.674475845,0.001603195909410715,1,,consistent,13
2721032.066897625,,0.5,transition-20260808T051207Z,configuration,configuration,2721032.371588541,"{""authorization"":""consistent"",""configuration"":""inconsistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,managed deployment projection differs from Git,0.3046909160912037,2026-08-08T05:16:58.863662+00:00,2721032.0628543943,0.004043230786919594,1,,drift,14
2721032.564906166,,0.5,transition-20260808T051207Z,evidence,evidence,2721032.760333375,"{""authorization"":""undecidable"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,artifact lineage unavailable: an active pod lacks a complete ready-container digest set,0.19542720913887024,2026-08-08T05:16:59.252405+00:00,2721032.5628543943,0.002051771618425846,2,authorization,undecidable,14
2721033.064350833,,0.5,transition-20260808T051207Z,evidence,evidence,2721033.256318666,"{""authorization"":""undecidable"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,artifact lineage unavailable: an active pod lacks a complete ready-container digest set,0.19196783285588026,2026-08-08T05:16:59.748395+00:00,2721033.0628543943,0.0014964388683438301,3,authorization,undecidable,14
2721033.564769291,,0.5,transition-20260808T051207Z,,,2721033.760696166,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.19592687534168363,2026-08-08T05:17:00.252774+00:00,2721033.5628543943,0.0019148965366184711,4,,consistent,14
2721034.066714458,,0.5,transition-20260808T051207Z,,,2721034.313343041,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.24662858294323087,2026-08-08T05:17:00.805425+00:00,2721034.0628543943,0.003860063850879669,5,,consistent,14
2721034.566368958,,0.5,transition-20260808T051207Z,,,2721034.755505666,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.1891367081552744,2026-08-08T05:17:01.247590+00:00,2721034.5628543943,0.003514563664793968,6,,consistent,14
2721035.066664,,0.5,transition-20260808T051207Z,,,2721035.298779875,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.23211587499827147,2026-08-08T05:17:01.790870+00:00,2721035.0628543943,0.003809605725109577,7,,consistent,14
2721035.566546166,,0.5,transition-20260808T051207Z,,,2721035.791491916,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.22494575008749962,2026-08-08T05:17:02.283583+00:00,2721035.5628543943,0.0036917715333402157,8,,consistent,14
2721036.063693333,,0.5,transition-20260808T051207Z,,,2721036.280066958,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.21637362521141768,2026-08-08T05:17:02.772165+00:00,2721036.0628543943,0.0008389386348426342,9,,consistent,14
2721036.567887708,,0.5,transition-20260808T051207Z,,,2721036.799706083,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.23181837471202016,2026-08-08T05:17:03.291809+00:00,2721036.5628543943,0.005033313762396574,10,,consistent,14
2721037.064242208,,0.5,transition-20260808T051207Z,,,2721037.333332791,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.2690905830822885,2026-08-08T05:17:03.825436+00:00,2721037.0628543943,0.0013878135941922665,11,,consistent,14
2721037.565875833,,0.5,transition-20260808T051207Z,,,2721037.813088791,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.2472129580564797,2026-08-08T05:17:04.305200+00:00,2721037.5628543943,0.003021438606083393,12,,consistent,14
2721038.067873041,,0.5,transition-20260808T051207Z,,,2721038.292764125,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.22489108378067613,2026-08-08T05:17:04.784878+00:00,2721038.0628543943,0.005018646828830242,13,,consistent,14
2721038.567901166,,0.5,transition-20260808T051207Z,,,2721038.821,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.2530988338403404,2026-08-08T05:17:05.313116+00:00,2721038.5628543943,0.005046771839261055,14,,consistent,14
2721039.063670916,,0.5,transition-20260808T051207Z,,,2721039.340904083,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.2772331670857966,2026-08-08T05:17:05.833022+00:00,2721039.0628543943,0.0008165217004716396,15,,consistent,14
2721039.563929,,0.5,transition-20260808T051207Z,,,2721039.780695916,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.21676691621541977,2026-08-08T05:17:06.272816+00:00,2721039.5628543943,0.0010746056213974953,16,,consistent,14
2721040.065745,,0.5,transition-20260808T051207Z,,,2721040.357094208,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.2913492079824209,2026-08-08T05:17:06.849219+00:00,2721040.0628543943,0.002890605479478836,17,,consistent,14
2721040.56393875,,0.5,transition-20260808T051207Z,,,2721040.854600333,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.2906615831889212,2026-08-08T05:17:07.346729+00:00,2721040.5628543943,0.0010843556374311447,18,,consistent,14
2721041.0643365,,0.5,transition-20260808T051207Z,,,2721041.278678541,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.2143420409411192,2026-08-08T05:17:07.771436+00:00,2721041.0628543943,0.001482105813920498,19,,consistent,14
2721041.563073416,,0.5,transition-20260808T051207Z,,,2721041.775452,"{""authorization"":""consistent"",""configuration"":""consistent"",""environment"":""consistent"",""intent"":""consistent"",""policy"":""consistent""}",C2,,0.2123785843141377,2026-08-08T05:17:08.267591+00:00,2721041.5628543943,0.00021902145817875862,20,,consistent,14
